Product Name,SKU,Description,Image URL,Product URL
"Nike Victory 2
White Bright Spruce Electric Algae Black",FD8411-100,,https://images.stockx.com/images/Nike-Victory-2-White-Bright-Spruce-Electric-Algae-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-victory-2-white-bright-spruce-electric-algae-black
"Nike Manoa
Leather Black",454350-003,"The Nike Manoa Leather Black features a sleek design with a black leather upper, providing a classic, versatile look. Its construction and rugged outsole make it suitable for outdoor adventures and urban environments, ensuring long-lasting performance and protection.

The Manoa Leather Black is designed to offer enduring durability with its sturdy leather upper, allowing for long-lasting wear. The boot also incorporates breathable textile materials, providing enhanced comfort throughout use. Its rugged construction includes hexagonal metal eyelets and a webbing pull tab, adding durability and stylish touch. The mid-height collar is padded, ensuring a comfortable fit and easy styling. The boot's rubber outsole boasts a durable design with rugged lugs, delivering traction on various surfaces. With its sleek all-black colorway, it exudes a timeless aesthetic.

At StockX, we're particularly fond of the Manoa Leather Black's hexagonal metal eyelets, as they add durability and style to the boot. The Nike Manoa Leather Black was released on 1st January 2018 and sold at $90.",https://images.stockx.com/360/Nike-Manoa-Leather-Black/Images/Nike-Manoa-Leather-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-manoa-leather-black
"Nike Zoom Mercurial Vapor 15 Elite FG
Mad Ready Pack",DJ4978-700,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Vapor-15-Elite-FG-Mad-Ready-Pack/Images/Nike-Zoom-Mercurial-Vapor-15-Elite-FG-Mad-Ready-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-15-elite-fg-mad-ready-pack
"Nike Air Rift
Off-Noir (Women's)",HM8288-001,,https://images.stockx.com/360/Nike-Air-Rift-Off-Noir-Womens/Images/Nike-Air-Rift-Off-Noir-Womens/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-rift-off-noir-womens
"Nike Zoom Mercurial Vapor 1 FG
Shock Orange",HV0888-800,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Vapor-1-FG-Shock-Orange.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-1-fg-shock-orange
"Nike Calm Slide
Khaki",FD4116-201,,https://images.stockx.com/360/Nike-Calm-Slide-Khaki/Images/Nike-Calm-Slide-Khaki/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-khaki
"Nike Zoom Mercurial Superfly 10 Elite FG
Kylian Mbappé Grand Purple",FQ8692-500,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-10-Elite-FG-Kylian-Mbappe-Grand-Purple/Images/Nike-Zoom-Mercurial-Superfly-10-Elite-FG-Kylian-Mbappe-Grand-Purple/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-10-elite-fg-kylian-mbappe-grand-purple
"Nike Lunar Force 1 High Duckboot
Ale Brown Black",805899-202,"The Nike Lunar Force 1 High Duckboot Ale Brown Black is a men’s shoe that was originally designed for high-performance basketball.

The Nike Lunar Force 1 High Duckboot in Ale Brown Black features an Air unit, which brings about a lightweight cushioning. Cold and dampness are kept away by the tongue folding around the ankle. The sneakers are designed with a lace-up, a slip-on, and a width, which allows a snug fit. The upper is made of water-resistant leather on its heel and quarter panel. A studded synthetic material is used on the forefoot.

We think that the top feature of the Nike Lunar Force 1 High Duckboot Ale Brown Black is the design and color combination, which makes it suitable for casual wear school activities and workwear. It’s also flat-heeled making it perfect for an all-day wear. The shoe was released on September 24th, 2016, at a retail price of $140.",https://images.stockx.com/360/Nike-Lunar-Force-1-High-Duckboot-Yale-Brown-Black/Images/Nike-Lunar-Force-1-High-Duckboot-Yale-Brown-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-lunar-force-1-high-duckboot-ale-brown-black
"Nike Air Max 1 '86 OG Golf
White Black Gum",FN0697-100,"The Nike Air Max 1 '86 OG Golf White Black Gum brings the iconic Air Max 1 silhouette to the golf course with style and performance. This golf-ready adaptation features a clean white leather upper accented with black Swoosh branding and heel details. The classic gum rubber outsole provides excellent traction on the greens, while maintaining the timeless aesthetic of the original Air Max 1 design. Engineered for comfort and stability during your round, this shoe incorporates Nike's renowned Air cushioning technology in the heel for responsive impact protection. The waterproof upper ensures your feet stay dry in various weather conditions, making it a versatile choice for golfers. With its blend of retro style and modern golf functionality, the Nike Air Max 1 '86 OG Golf White Black Gum is perfect for fashion-conscious players who want to make a statement on the course. Us at StockX believe this product is great for golfers seeking a combination of classic sneaker style and on-course performance, offering both comfort and a touch of nostalgia in every swing.",https://images.stockx.com/360/Nike-Air-Max-1-86-OG-Golf-White-Black-Gum/Images/Nike-Air-Max-1-86-OG-Golf-White-Black-Gum/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-1-86-og-golf-white-black-gum
"Nike Phantom GX 2 Elite AG
Prism Pack",FJ2554-800,,https://images.stockx.com/images/nike-Phantom-GX-2-Elite-AG-Prism-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gx-2-elite-ag-prism-pack
"Nike Mercurial Vapor 16 Pro TF
Mad Energy Pack",FQ8687-800,,https://images.stockx.com/images/Nike-Mercurial-Vapor-16-Pro-TF-Mad-Energy-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-16-pro-tf-mad-energy-pack
"Nike Diamond Turf 93 TD
White Black",HF5298-101,,https://images.stockx.com/images/Nike-Diamond-Turf-93-TD-White-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-diamond-turf-93-td-white-black
"Nike Zoom Mercurial Vapor 16 Elite FG
Heritage Black Solar Red",HV9915-001,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Vapor-16-Elite-FG-Heritage-Black-Solar-Red/Images/Nike-Zoom-Mercurial-Vapor-16-Elite-FG-Heritage-Black-Solar-Red/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-16-elite-fg-heritage-black-solar-red
"Nike Zoom Superfly Elite 2
Sail Fierce Pink",CD4382-101,,https://images.stockx.com/images/Nike-Zoom-Superfly-Elite-2-Sail-Fierce-Pink.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-superfly-elite-2-sail-fierce-pink
"Nike ReactX Rejuven8
Elemental Pink (Women's)",HV5062-600,,https://images.stockx.com/360/Nike-ReactX-Rejuven8-Elemental-Pink-Womens/Images/Nike-ReactX-Rejuven8-Elemental-Pink-Womens/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-reactx-rejuven8-elemental-pink-womens
"Nike Zoom Mercurial Superfly 9 Elite FG
Lemonade",DJ4977-700,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-9-Elite-FG-Lemonade/Images/Nike-Zoom-Mercurial-Superfly-9-Elite-FG-Lemonade/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-elite-fg-lemonade
"Nike Air Max Goadome
Black",865031-009,"The trail boot-inspired Nike Air Max Goadome Black made its debut as part of the Nike Sportswear in November 2016.

Nike Air Max Goadome Black has a fully Black colorway. The boot is made of premium leather synthetic materials. Its upper features richly detailed leather and a Nike Air Max cushioning that ensures a clean, classic look with lasting comfort. The design is finished off by a waterproof finish and an aggressive outsole pattern that offers in and outdoor durability.

During its release in November 2016, the triple black colored Nike Air Max Goadome Black retailed at $170.",https://images.stockx.com/360/Nike-Air-Max-Goadome-Black/Images/Nike-Air-Max-Goadome-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-goadome-black
"Nike Air Zoom Victory 2
Blueprint Pack",FD8412-900,,https://images.stockx.com/360/Nike-Air-Zoom-Victory-2-Blueprint-Pack/Images/Nike-Air-Zoom-Victory-2-Blueprint-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-zoom-victory-2-blueprint-pack
"Nike Kobe Kawa Slide
Dodgers (GS)",IF2871-400,,,https://stockx.com/nike-kobe-kawa-slide-dodgers-gs
"Nike Tiempo Legend 10 Pro TF
Soar White",DV4336-400,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Pro-TF-Soar-White.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-pro-tf-soar-white
"Nike Victory Tour 4
PGA Championship",HJ4503-001,,https://images.stockx.com/images/Nike-Victory-Tour-4-PGA-Championship.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-victory-tour-4-pga-championship
"Nike Manoa
Haystack",454350-700,"The Nike Manoa Haystack is a popular boot-style sneaker that was released as part of the Nike Manoa series.

The Manoa Haystack features a premium leather upper in a Haystack colorway, which provides durability and comfort. The shoe also features a gusseted tongue and padded collar, which provide extra comfort and protection from the elements. The shoe has a Phylon midsole, which is designed to provide cushioning and support with each step.

We think that one of the outstanding features of the Nike Manoa Haystack is its outsole. The rubber outsole features a distinctive lug pattern that helps to enhance traction further, making it easier to grip onto uneven or rocky outdoor surfaces. The outsole is also thick and rugged, which helps to protect your feet from sharp rocks or other obstacles you may encounter while hiking or exploring outdoors. The shoe was released on October 1st, 2019, at a retail price of $90.",https://images.stockx.com/360/Nike-Manoa-Haystack/Images/Nike-Manoa-Haystack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-manoa-haystack
"Nike Air Zoom Maxfly 2 FP
Blueprint Pack",FD8396-900,"The Nike Air Zoom Maxfly 2 FP Blueprint Pack is a high-performance sprinting shoe, designed for events up to 400m. It's engineered to propel explosive movement.

The Nike Air Zoom unit in these spikes has been specially adapted for elite athletes. It's divided into two compartments in the forefoot, providing slimmed down cushioning without adding any noticeable extra weight. These super-sleek shoes also have a carbon fiber insole that gives extremely sturdy support. The plain white colorway features a bright blue Swoosh, and the front undersole is punctuated by a flame-colored gradient.

Our experts really appreciated how light these sprinting shoes are. The updates on the original Maxfly 1 also have a noticeable effect. The middle front spike has been removed, and the platform has been raised on the side where the big toe rests. This contoured fit improves stability when running bends on a track. The Nike Air Zoom Maxfly 2 FP Blueprint Pack was released on July 3, 2024, priced at $190.",https://images.stockx.com/360/Air-Zoom-Maxfly-2-FP-Blueprint-Pack/Images/Air-Zoom-Maxfly-2-FP-Blueprint-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-zoom-maxfly-2-fp-blueprint-pack
"Nike Zoom Mercurial Vapor 16 Elite FG
United Pack",HF1605-500,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Vapor-16-Elite-FG-United-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-16-elite-fg-united-pack
"Nike Phantom Luna 2 Elite FG
Blue Fury",FJ2572-400,,https://images.stockx.com/360/Nike-Phantom-Luna-2-Elite-FG-Blue-Fury/Images/Nike-Phantom-Luna-2-Elite-FG-Blue-Fury/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-luna-2-elite-fg-blue-fury
"Nike Zoom Mercurial Vapor 1 RGN SE FG
Dark Cinder Maize",HV0888-200,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Vapor-1-FG-Dark-Cinder-Maize/Images/Nike-Zoom-Mercurial-Vapor-1-FG-Dark-Cinder-Maize/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-1-fg-dark-cinder-maize
"Nike Mercurial Superfly 10 Elite FG
Black Deep Jungle",FQ1454-002,,https://images.stockx.com/360/Nike-Mercurial-Superfly-10-Elite-FG-Black-Deep-Jungle/Images/Nike-Mercurial-Superfly-10-Elite-FG-Black-Deep-Jungle/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-10-elite-fg-black-deep-jungle
"Nike Premier 3 TF
Black White",HM0283-001/AT6178-010,,https://images.stockx.com/360/Nike-Premier-3-TF-Black-White/Images/Nike-Premier-3-TF-Black-White/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-premier-3-tf-black-white
"Nike ReactX Rejuven8
Sail (Women's)",HV5062-101,,https://images.stockx.com/360/Nike-ReactX-Rejuven8-Sail-Womens/Images/Nike-ReactX-Rejuven8-Sail-Womens/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-reactx-rejuven8-sail-womens
"Nike Mercurial Vapor 15 Elite AG-Pro
Pink Foam",DJ5167-601,,https://images.stockx.com/images/Nike-Mercurial-Vapor-15-Elite-AG-Pro-Pink-Foam.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-15-elite-ag-pro-pink-foam
"Nike Mercurial Vapor 16 Academy TF
Glacier Blue Blue Orbit",FQ8449-400,,https://images.stockx.com/images/Nike-Mercurial-Vapor-16-Academy-TF-Glacier-Blue-Blue-Orbit.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-16-academy-tf-glacier-blue-blue-orbit
"Nike Zoom Mercurial Vapor 16 Elite FG
Kylian Mbappé Grand Purple",FQ8683-500,,https://images.stockx.com/images/Nike-Zoom-Mercurial-Vapor-16-Elite-FG-Kylian-Mbappe-Grand-Purple.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-16-elite-fg-kylian-mbappe-grand-purple
